Name,Male1 (Short),Male2 (Short),Male3 (Short),Male4 (Short),Male5 (Short),Female1 (Short),Female2 (Short),Female3 (Short),Female4 (Short),Female5 (Short),Male1 (Long),Male2 (Long),Male3 (Long),Male4 (Long),Male5 (Long),Female1 (Long),Female2 (Long),Female3 (Long),Female4 (Long),Female5 (Long)
Ambassador,https://drive.google.com/uc?id=1vLiOYrnV_1i4NDgloCtvFwt1omhiCNGe&export=download,https://drive.google.com/uc?id=11kQCiA0mS98ARBcm6abrQXwGOs0QuKn5&export=download,https://drive.google.com/uc?id=1DbdYpmkANz7abLT6p0_d90HUKkJ7inPd&export=download,https://drive.google.com/uc?id=1Ylrara2ie6po0txxizBvNGpA9F-j0CXk&export=download,https://drive.google.com/uc?id=1-RZKfHGYRaqWDbIDYyDZ0O8uVlutxOJh&export=download,https://drive.google.com/uc?id=1vXh7COD7ljXCgLdt7I8untYSXSavnvm9&export=download,https://drive.google.com/uc?id=11W81gUzsk-qCfp3lCl02cw9Ai7B9QBU-&export=download,https://drive.google.com/uc?id=1b714ibOtEHb4WjXl8tqZfYZnlZjg819s&export=download,https://drive.google.com/uc?id=14kwg5viVkgyoivOTKgPIcIswqBTdQ6Zr&export=download,https://drive.google.com/uc?id=13y4xd6tlQ-wNMCz4kltCbgz8LDzEN9_C&export=download,https://drive.google.com/uc?id=1OCPyxW0aTXUt30NhA3sHVrG2GxLvi6_r&export=download,https://drive.google.com/uc?id=1Elml_2p9dGk41fZx7xV6_sP8U5b6ITnL&export=download,https://drive.google.com/uc?id=1IzT45TofEVvx9gMnfDgiLjf56duUxLYT&export=download,https://drive.google.com/uc?id=1fhPRST4UT4zSPJGek2-GbPBbzI17c4IU&export=download,https://drive.google.com/uc?id=1vPk1bLkO9vayovDpf_McMqDpK6uQwnQQ&export=download,https://drive.google.com/uc?id=1drtbdalx8bcWrf_BHyzqPYnNRedfsrzz&export=download,https://drive.google.com/uc?id=1QeTyCF34sCkqFgwK3iDsa9D0U5f1hux2&export=download,https://drive.google.com/uc?id=17awPeQD7zFooDBYeibtXKMsKdDhHg79g&export=download,https://drive.google.com/uc?id=1OpgejIbNBtb241oKrMemgG5mQPcDGaGY&export=download,https://drive.google.com/uc?id=18Sr3uRQdZrHeAnvC267wDe25Yy5iz9tI&export=download
Ambition,https://drive.google.com/uc?id=1SL9QNMPzkrH5K3R2l0L49a1XzJhsB7El&export=download,https://drive.google.com/uc?id=1A9OAxJ7v_F_uN-InzogF5MN5XyaPigQM&export=download,https://drive.google.com/uc?id=1IsKTThKWACMRzgtfKwkqvMLz83LTT-1C&export=download,https://drive.google.com/uc?id=1STPmnGfiO5nJWmkpZRPYbg-yfGXnIvBA&export=download,https://drive.google.com/uc?id=1xRnsLdNdatWLhOXubK8hRIhuvIS2FPVo&export=download,https://drive.google.com/uc?id=1wd6ym93nrGr46_ppZxvyuxkB7zsNzG_u&export=download,https://drive.google.com/uc?id=1dq7y8G6nJPHHArnzhr2-bTcKRU09-Yzg&export=download,https://drive.google.com/uc?id=1aaWu8UEZUSzfc18tdtT_1_gtHnQqbCPK&export=download,https://drive.google.com/uc?id=1rqBKlHZmQviRntfd7mC5eaSx_DzqZuVO&export=download,https://drive.google.com/uc?id=10cBI4T24jyRuwh8f-HQ5fDPUD166781T&export=download,https://drive.google.com/uc?id=1z2V8V3xb8aPbSzhl8EvRtIuAO1LO6Lvx&export=download,https://drive.google.com/uc?id=16CmXcnml8hy9e5Xpsy_ru9uSJ4Q7cU8m&export=download,https://drive.google.com/uc?id=13C5iWVGV9mZ-JtEsTrCqtFREi3Ozxgsl&export=download,https://drive.google.com/uc?id=1-ZeugmgflIUUDvk6ajKKwfjOCEF_QCy5&export=download,https://drive.google.com/uc?id=1ntAX1qy58kemmLUZLWIdm-sYHlghXVIl&export=download,https://drive.google.com/uc?id=165yUnHjebmX0TGQXvQRdNCiXGEh4es5O&export=download,https://drive.google.com/uc?id=1ruDM-OmvzagNZ388oYTd73BMFsZbFwUp&export=download,https://drive.google.com/uc?id=12Ss800b8SxX7o3Dgawte5iZvp5JYUH4K&export=download,https://drive.google.com/uc?id=1Yz1jaGDT4_KAcYQI6jVkEooMwF4LvlG6&export=download,https://drive.google.com/uc?id=1HLu0NFVM8JSlx3F3ENbJ3ybJDrmHUUa9&export=download
Ambitious,https://drive.google.com/uc?id=1T7-BIxa3seeGTokdQjDRmja6zz7NAOvM&export=download,https://drive.google.com/uc?id=1o1D9AEqVst4dkWGpPA5gljTSVY1IaTSF&export=download,https://drive.google.com/uc?id=1nz5OfNY6cQ6tGPhclP6Q_w6WBJnyk3-k&export=download,https://drive.google.com/uc?id=1sCLX-uk2-7yRvHXWWoF8MA1rzrpWZzRG&export=download,https://drive.google.com/uc?id=13vgNkYXlQ5GAFAM4oOebsCqw1Kb-QOxi&export=download,https://drive.google.com/uc?id=19pdIx36aA3QL-ikpWDiJpzSaxzEevp3L&export=download,https://drive.google.com/uc?id=10xsqRJnMcntVFAZBxdKRXzs24ZRJS0V-&export=download,https://drive.google.com/uc?id=1BrIVttK1aZS1ovIJlKqVumrMso6MbDlH&export=download,https://drive.google.com/uc?id=1kfVJOjDtRj_K4SDEJWAqSuNLm_Frdh7M&export=download,https://drive.google.com/uc?id=1hP8dWlC9jbbJRzKP79jJkqNOMpsnNCTJ&export=download,https://drive.google.com/uc?id=1d2-H8s1i0tVeq14ON-LUyl8A2UPqc_1X&export=download,https://drive.google.com/uc?id=171sB2nhIcJGbcHLB7v00QS2sI1_xx8dw&export=download,https://drive.google.com/uc?id=1VOUgq9RKXABAAb6Z8rbXxC9cv5wc-pqw&export=download,https://drive.google.com/uc?id=1QfGGnhY6F92rKcoSF0AtLE5NFZi1kExe&export=download,https://drive.google.com/uc?id=19pWjlfYT8NM-a0nOb00UUg55Eu0rC7x-&export=download,https://drive.google.com/uc?id=1I2_LYB7arqD4beh3V4mnlzJ1s5L76T0i&export=download,https://drive.google.com/uc?id=1skKNJJLr4KUr4xLV8VFaLvdi0jwh003z&export=download,https://drive.google.com/uc?id=1Dm_0svRWkY3ksD_7Gxj597UxIB-vekUb&export=download,https://drive.google.com/uc?id=1wg33np33m0QOWpiGLD3xiRmubRql-vyw&export=download,https://drive.google.com/uc?id=1JnPhR6tuh_en5uCbvEz0f-oVO4fCN-kJ&export=download
Amount,https://drive.google.com/uc?id=12kPjrvgrNH2ERMvqILFpBm4gd4iVI_5c&export=download,https://drive.google.com/uc?id=1TTSiPYxK_6otdZ7s3_THhVgqenOVNvYe&export=download,https://drive.google.com/uc?id=1nsKuYrbZemjEM-UsxjuOgHf7gdOl0u-M&export=download,https://drive.google.com/uc?id=1Mh1N41kQFebuyDb21vGvaAKMtySOsERu&export=download,https://drive.google.com/uc?id=1oSqiyLSMlOtXmPFkjzgOskQRW3LGvHIo&export=download,https://drive.google.com/uc?id=1urDEstj1uJh2BJEEDxOFEVuo-bduohBV&export=download,https://drive.google.com/uc?id=1TdIAwNhdjErMRgqw8NxHxyBJ4FsiznMV&export=download,https://drive.google.com/uc?id=15EJfXx2kNdISY1ROxJAH6br2u4vKdQ5B&export=download,https://drive.google.com/uc?id=1nyGSmN2InS3OteOzHqrSIzpOiVR1MPlC&export=download,https://drive.google.com/uc?id=1TMtJjQT9KC6uQ55tO5NacbhEgYJr9II0&export=download,https://drive.google.com/uc?id=16HRArjpA-u0UN12pr6hWyjbXE3b_Sjia&export=download,https://drive.google.com/uc?id=1IwabJ9W_bk-onEo2j4h02HAEYjz74Tvv&export=download,https://drive.google.com/uc?id=10787y-oIeKb1O6gJqrCtctvKqqvRTlWM&export=download,https://drive.google.com/uc?id=1oM4j-xSe7_d0CsA5OmfVtsZG9q50GCv4&export=download,https://drive.google.com/uc?id=1cQqIi6EIso5XkfqioaHl6HXOi4jfHBc3&export=download,https://drive.google.com/uc?id=1zR7Ptux781HdIUGRxxj0r9zzEwkypXk-&export=download,https://drive.google.com/uc?id=1o5EwN7VXPpWpp5MNTMJ9PafnkkBeX0Lo&export=download,https://drive.google.com/uc?id=1kxqm6ClETNJn4IXIy0IrM3vki5ryk2Hc&export=download,https://drive.google.com/uc?id=142LKipgXCFWC-s94QCyLGBEiRqpaOl8b&export=download,https://drive.google.com/uc?id=1A7rQRY3w-v-bt6hvrH57xxv0D9hch-ya&export=download
Anaesthesia,https://drive.google.com/uc?id=1HObn-rP7UK2NdXUYv_5WUvNCE6cTApuh&export=download,https://drive.google.com/uc?id=1-Fbmpa-efudgudbAfux9Jht6hmwvVgvP&export=download,https://drive.google.com/uc?id=1bYqiH6oFLouUw6RY9ekoACI4PsACKMz3&export=download,https://drive.google.com/uc?id=1xkhSx3RSWf5hTjgEGxc-0QQFNwYVY0BO&export=download,https://drive.google.com/uc?id=19mQ2ysunOYBOB2EQijIyXOJW5-hWu1nw&export=download,https://drive.google.com/uc?id=1De9N-yI1uGQJf4f3Mzycymds7dsosWY4&export=download,https://drive.google.com/uc?id=1EX0lGw5HeI8KKzazdG-SpT-aHAVts53o&export=download,https://drive.google.com/uc?id=1CyZSP_KxhudoNPcuqj9ZWrAOsPd8YEjr&export=download,https://drive.google.com/uc?id=1FCMurHXawPstJJ8sE7xnNw4oW7MhzNoY&export=download,https://drive.google.com/uc?id=1kFlL3AVK_HJ0ERAHA2VzfK3YH1JbFcKL&export=download,https://drive.google.com/uc?id=1qtKRxGudojPSILwLwZXOVqvDmYi2xxQt&export=download,https://drive.google.com/uc?id=136Ep46kbdnMC67eiNEdr1afuIQ5TMQh9&export=download,https://drive.google.com/uc?id=1NINogRqYNOFQrrRlRpZN1NSRqaio3dwU&export=download,https://drive.google.com/uc?id=13NG_Qrm1M8QDLM0qBUGjwA66njUTG6Ha&export=download,https://drive.google.com/uc?id=1asZZcA2KRZWeMl0Ai8w1ZqlSJflTsrAN&export=download,https://drive.google.com/uc?id=11adkzh_E20mDTLSqOCEgpWUFEo0-qQGM&export=download,https://drive.google.com/uc?id=1yc2BEP-Az0P8SPfgHCqJsjhMradlEddV&export=download,https://drive.google.com/uc?id=1BDLtMoNo60BVNq791xbZ4tumx4_VzgF0&export=download,https://drive.google.com/uc?id=1oOuDrY1jcsmoGFpfMACcQSO6I2MIKeyg&export=download,https://drive.google.com/uc?id=1r4xOAlwOmERVbYYidDseeX8heXGIpj9p&export=download
Analyse,https://drive.google.com/uc?id=1Mxh6LaeLvbFVsblk08q-csHpVHnthHqD&export=download,https://drive.google.com/uc?id=1hFS5_NxfrWb0h2Xy_F7RhAo07MQeyI3x&export=download,https://drive.google.com/uc?id=1ZNtq-snDMPcStoYCFAcsz6WOAk8T-h_a&export=download,https://drive.google.com/uc?id=1yYsohHHoEk_ffgHGTHdKjIRmbI2SS2lM&export=download,https://drive.google.com/uc?id=1KcnQslz9bG1drpmYvSlkbFgbpOo7przu&export=download,https://drive.google.com/uc?id=1yN0_zsFeK6VvyfbEsPjB-951PkUIPS95&export=download,https://drive.google.com/uc?id=11DlEsIufCGO-Nr7c8JS6362Cdiko7VDV&export=download,https://drive.google.com/uc?id=1w3c-SGLRk1qM9V5fTag9NpBt7Ds3_Zyk&export=download,https://drive.google.com/uc?id=1W--uOV16BxueCjnkEexD7b9Cb0nXD_Qx&export=download,https://drive.google.com/uc?id=1kk1pqBOnAL5APBmjyJhSO55xY5UxCMug&export=download,https://drive.google.com/uc?id=16rBUGn7ZroyJ2Jz8oi9poLXfWoE73DZB&export=download,https://drive.google.com/uc?id=1sGCg1DYZkTV6JcAOFOZJq1fP7KPNz3MF&export=download,https://drive.google.com/uc?id=1_YQIh45SNLiYJuXEleKwNUe1L945swOk&export=download,https://drive.google.com/uc?id=19GokBicBwdsOo6R-56zCTZQZtVrfi3Os&export=download,https://drive.google.com/uc?id=1Aon0XbNeHEnxWG9WtnnD0hRN_iPTyzWi&export=download,https://drive.google.com/uc?id=107FEVDGMpwMzSs1yGGREsFP1fBZ0-6u9&export=download,https://drive.google.com/uc?id=16OKrFfHS-v4WMzz9Q3-pSi8zXXWku7Ke&export=download,https://drive.google.com/uc?id=1bWGjr6LMm908j-7PaRo1EV67A04OZXVY&export=download,https://drive.google.com/uc?id=1WaR9OjnpU9CH5x6yJ-2jvPqNZkjKzhM5&export=download,https://drive.google.com/uc?id=1G3XH41F8TMC-jew0X_MZNFPzRgjO0hYP&export=download
Ancestor,https://drive.google.com/uc?id=1BN0cb2-6sPvrKBfOZOoPWgT_FlA-jsI-&export=download,https://drive.google.com/uc?id=1S7UyvcVjZnehEYY2PVnHlw1Y-bjl1tQ1&export=download,https://drive.google.com/uc?id=1JkTqxsGRUgua19qGRblYTA1ak4yTbgci&export=download,https://drive.google.com/uc?id=1Ur8MFprYDf_vg_qlqxrbCPNdsZtdlgeU&export=download,https://drive.google.com/uc?id=1c_JPqWR3mwSKPkOCdXjDfpz8elnLf7D4&export=download,https://drive.google.com/uc?id=1oiUYfBWmiqDqqU0nRVzJT1X4BuBtaC3P&export=download,https://drive.google.com/uc?id=156AO_9ixNTr1wPqfuIn9fcGZqgIe3gtL&export=download,https://drive.google.com/uc?id=13l-fePd8Ea6RgZ-JX99rWxJtmjVlimRH&export=download,https://drive.google.com/uc?id=1Hvu-327msJuzCDvm-hIMhfLU9EUvSfEJ&export=download,https://drive.google.com/uc?id=1nxAg9nWAiBiUULRzWWf4XFNG5PC5uTHV&export=download,https://drive.google.com/uc?id=1N3V_YnCEUTS3EBqTtGHs5pPRqONkdUKp&export=download,https://drive.google.com/uc?id=1KdX_x1K4Ejx1s32POaim7uwF8gjeATXt&export=download,https://drive.google.com/uc?id=14Gu2Shv6cDAIaSxiGitkHKj1_FKNyv1n&export=download,https://drive.google.com/uc?id=1DWHYZzKuMIqziwc_f6yT7ntqdMa5XuSZ&export=download,https://drive.google.com/uc?id=1xeTo0YSGdqol_lL7UNK30R_1VYaQbFzO&export=download,https://drive.google.com/uc?id=1_vRXbJiInIDQKOJFK4RYht87KzZZNfqx&export=download,https://drive.google.com/uc?id=11uW1uBG3NEbGsQ9qSy_JRdGRmkvG6cMO&export=download,https://drive.google.com/uc?id=1II3Juvb-eE4Xn3RcZ1hUKh8gXT9STFsO&export=download,https://drive.google.com/uc?id=1O9ROdISttBzIg-C3QOpTwFkHKv6CjpOO&export=download,https://drive.google.com/uc?id=1LRvjmIJOkMrsdxriaf8nL5S6P3cLlyxF&export=download
Ancient,https://drive.google.com/uc?id=1c0WEImJpZF3ncbvXtvbl0ZxPViWIOluy&export=download,https://drive.google.com/uc?id=1Mkf_3nHCVxuBgmb9qg5ihWdDfJN-DyWe&export=download,https://drive.google.com/uc?id=1OgwiSDhXDkapAJW5KjeYLknSguHV_ReC&export=download,https://drive.google.com/uc?id=1_pKLSKzl_0ViVTeME4vXt8e5vRPVJ-_W&export=download,https://drive.google.com/uc?id=1-Myf42M5Cpsy09P3nbPgkgz2_pEX0ZgD&export=download,https://drive.google.com/uc?id=1xBFIrA5d-VDFfRP3jSusFdzaTcAd6_hy&export=download,https://drive.google.com/uc?id=1uDVD1vuDqOIBXgbthu1LfbHWkpOQsG_8&export=download,https://drive.google.com/uc?id=15bitlzV4xn1qwt9ly7UtghXHZKWKQnl2&export=download,https://drive.google.com/uc?id=17KJGXDGrwvROrz1UZwL3J9c0Po6qmHeW&export=download,https://drive.google.com/uc?id=1qaGuhgFCiqw-MFCXWiPJ8iDxc-3HmiOf&export=download,https://drive.google.com/uc?id=17ZKU3weau7rf2CUq-xM6HR4B0KUycgA4&export=download,https://drive.google.com/uc?id=1F4Re1UhuwctstdHvIMJGwt__D6SY9No6&export=download,https://drive.google.com/uc?id=19emE5iYfHDxQO_DVALkNQjEXxv3V5Eww&export=download,https://drive.google.com/uc?id=1VBRH5OaTd_wtiXXACcizS3NNF6g4Nete&export=download,https://drive.google.com/uc?id=1Wt6BCOKNTvE_SpQAdXhl9fip8j5ebNfn&export=download,https://drive.google.com/uc?id=1wEnHy4qKRJqPBoqxjxqprvu9ocgseDrg&export=download,https://drive.google.com/uc?id=1lzc0NL2U61F-kWYUl_GfLgqGVE4ISz60&export=download,https://drive.google.com/uc?id=1S969x-cuNtCBVupakNrXeKO2JfH88bzQ&export=download,https://drive.google.com/uc?id=1QB3mSJv0sPUrq4pLkqf8SNqPnWWbTMUL&export=download,https://drive.google.com/uc?id=1da8wQ1qDC8QUxgFB0tn4ZAsLxE4U5qzK&export=download
Angry,https://drive.google.com/uc?id=1LI11Mj92QZYsg3tnCWeav5NWCbPCTMrn&export=download,https://drive.google.com/uc?id=158cHs104SgWBTbbGXQsdLPyrUKwsvH6w&export=download,https://drive.google.com/uc?id=1ebrtM_dN0hZy8AnC30Qnq7lKfKQ_v7Gl&export=download,https://drive.google.com/uc?id=1Mq8Fk0WXM8zdGoVKIJVxNHO5H4I6VAnq&export=download,https://drive.google.com/uc?id=1lHgNa1yV--sAwTgCFtIOPyhJOh4SvQfU&export=download,https://drive.google.com/uc?id=1S1ZsUxfedd2MsqKrcgeTfQtgS5rqaWgN&export=download,https://drive.google.com/uc?id=1Qe8nEYKAWrRZaZ-B1SLeoF46nP6zK7Zv&export=download,https://drive.google.com/uc?id=1N6CVSe2mvol-rIOjuf1lcFcIcLLiPrDY&export=download,https://drive.google.com/uc?id=1czkJQo_0377a_zt_V6YthaPG6q0thle7&export=download,https://drive.google.com/uc?id=15iQ5MybwsqMJgIMQ-LIyVUUmjWuiDDbK&export=download,https://drive.google.com/uc?id=1XGcoaHbzyjXnJZ00wJS1T-TmzbmKNO8k&export=download,https://drive.google.com/uc?id=1FPUW7KVb_pfYgzdAuE8Et5vw2OvSv8Og&export=download,https://drive.google.com/uc?id=173nJkcFBAhAF9U2i1bNeuPcKHfGt-yOu&export=download,https://drive.google.com/uc?id=1zvzSEJgUYi-_iBkpXnjAW6eMjjpZtQum&export=download,https://drive.google.com/uc?id=1x3wtCjsw-UxnuSJ3nILBN035zgOZofR1&export=download,https://drive.google.com/uc?id=1N0oUev_mb2rNluH5h8nAtZ9xEcCyF-4F&export=download,https://drive.google.com/uc?id=1u1VdyHb410LAV5JHOKp8bv0CZ1fu887-&export=download,https://drive.google.com/uc?id=1H1-rqCOdS_9OTGSMwJM0q-0qUKb7sPxT&export=download,https://drive.google.com/uc?id=1Zrx_Gwbi1-3HnAgiQzZEpWE8p9ss-vKI&export=download,https://drive.google.com/uc?id=14L0i6WMjsd9KE-ny82rSnqDmVKmm0oFS&export=download
Announce,https://drive.google.com/uc?id=1QPJFCRFJGLaCPuwTSlM_WD_Pu9BSyZP8&export=download,https://drive.google.com/uc?id=1TGA0MUKD29t-ZkuWuVgDPi2b-wHp1cTC&export=download,https://drive.google.com/uc?id=1viHQLTa4t2PeHNPNki1BPoGQ3NfdTGzm&export=download,https://drive.google.com/uc?id=1Uv9-Xf_5u3AllH1UHyY6uGaThZItrogJ&export=download,https://drive.google.com/uc?id=1IsBaEg5OMF_kGY1Ky_eYbHwYjTyIT2Wg&export=download,https://drive.google.com/uc?id=1Pyra5V8lhsWLiQkk7ZZtr-vJ3W0eLLuy&export=download,https://drive.google.com/uc?id=1iTlENUyZ6qjgDvLwoSo18i0JI_A9ffvu&export=download,https://drive.google.com/uc?id=11Fph4OEtrdosaYXfArO20hvxB05fz7JK&export=download,https://drive.google.com/uc?id=1LFcNYfcage4z6QmZcyJYH1vWTgOC9LC9&export=download,https://drive.google.com/uc?id=15cDDce1uKRGLuUtx8PEjpQS-SGjNuCfh&export=download,https://drive.google.com/uc?id=1AMlqXa7mRn_B_dQIFdd3FNwFlNsMTWPk&export=download,https://drive.google.com/uc?id=1VTbkK_1oW4vgOt2qdwXO0oV8GF7v8IaY&export=download,https://drive.google.com/uc?id=1yEgfrq2SYDIHu9AtK1roqPFwfwDGVimz&export=download,https://drive.google.com/uc?id=1zoL-xR5MWTNBSXlSLf4hCpBdm6S-f_W0&export=download,https://drive.google.com/uc?id=11STiSIC51pEGtuurLKkIUddUD1SjBe6_&export=download,https://drive.google.com/uc?id=1M09KnN3EsbwqM9j1QZ7M8IYblQasEyW8&export=download,https://drive.google.com/uc?id=1gIeBbqHotPmeuy-WBqXJPYEgWWPMeoAJ&export=download,https://drive.google.com/uc?id=1evXhnmSnzCWyGTG1znLs9lI0hDMe7y3e&export=download,https://drive.google.com/uc?id=1M6TJ3u9dAPOKgYpY6hFp-JPQ3dK9GcbT&export=download,https://drive.google.com/uc?id=10RIgIy94OgZ9x-AR8ymqojjV4alvOM1p&export=download
Annoy,https://drive.google.com/uc?id=16tCx2FZQtVMHcPg-gXs6gFBWO7yTR802&export=download,https://drive.google.com/uc?id=1KqchCOvrN4c9WZuwfZ8xsxAxmq_lRUZZ&export=download,https://drive.google.com/uc?id=1n-aU1woTyKIX4Z9WH57rKpkK1aALxS33&export=download,https://drive.google.com/uc?id=1uH_KYit7Grt7S9tyk2R2CRbnVvZc1GGz&export=download,https://drive.google.com/uc?id=141G6EwGNVcGX6DkSwIr6fofVzGl5BOeo&export=download,https://drive.google.com/uc?id=1Cvf5ezFuYLF5-bHsZIZ8fV-ea-LR1gwE&export=download,https://drive.google.com/uc?id=1rufBfMMcGEGHX0WmZNuZufy_UQlCmaaE&export=download,https://drive.google.com/uc?id=1D9HyJ2sJ066bhWkz_0fLl6sHoaJmLAm_&export=download,https://drive.google.com/uc?id=1QHcu0dr5JnWkgRKNpMCY5oP7wMUfE1zS&export=download,https://drive.google.com/uc?id=1Qxb4ZY_4KJTJvuu_O5x-DdLGbEoidcOP&export=download,https://drive.google.com/uc?id=1KGb2_dclJi5vzwsO-sqiz-bxTNmnBG3_&export=download,https://drive.google.com/uc?id=1xSNR_GZhTAsJbP1AP6KTlIO-wsR02Oh4&export=download,https://drive.google.com/uc?id=1o9Xwh1Fz0tmQ0N7iJtTVnzinPQAnAw9O&export=download,https://drive.google.com/uc?id=1IAev7URfKqnCqvW5S64b7jwhvBcBR-Mr&export=download,https://drive.google.com/uc?id=1c_oIXIs1UMP1vVaKRo69GvifcaMIKVX4&export=download,https://drive.google.com/uc?id=1kx4BcTLfmzaKwfIGUOnhrAJobD1nBiZn&export=download,https://drive.google.com/uc?id=1x-G3G4hyI6LkcANqI2kcCblbRixudfKe&export=download,https://drive.google.com/uc?id=10VCYD1_OZqFTej_skdDUGeK2embdUl4Y&export=download,https://drive.google.com/uc?id=1Lx--WC9uZsf-NeUyf7vmEknz2dm6jsRU&export=download,https://drive.google.com/uc?id=11fm7lrxw9-AFZn8a0BPVqv0dKJ4ou1wI&export=download
Annually,https://drive.google.com/uc?id=1ntBldceBVxR7TnkmPUHzJ-UW88vpsdaX&export=download,https://drive.google.com/uc?id=1EmVEA-BGrVYplb69PfveZ6Rwy1i4sDtL&export=download,https://drive.google.com/uc?id=1KmnhQnDa8aKhuQb9CAT18_wnNSPpmuqQ&export=download,https://drive.google.com/uc?id=1sgb3ab_Bob6FusJBaAvCWl6TYNmoY-81&export=download,https://drive.google.com/uc?id=1I_xIZnPC6SEj1Kwr-isyCQ2u4lZFgrmn&export=download,https://drive.google.com/uc?id=1_992aAcYPyqfbMomYnPZ3HXxwjIDkROn&export=download,https://drive.google.com/uc?id=1lKqjJYizodNgXiMGgYrslHjRdkm47zfP&export=download,https://drive.google.com/uc?id=1RT43FEhLGB21UOTyPEJMgMGIrGItbr9i&export=download,https://drive.google.com/uc?id=1raSsmlPKTLxtRrqJHbuQzLZXNvE6WtKy&export=download,https://drive.google.com/uc?id=1o1fMtfex2xalximhBjAJIwWXARGbAxv7&export=download,https://drive.google.com/uc?id=1SCIIz3WWfKb2VnQHEfMrqyPaxwOQrR8c&export=download,https://drive.google.com/uc?id=1PPdJhJv9t-M2DgRJoqSIWDAu0udxrahe&export=download,https://drive.google.com/uc?id=14CUS-eOywBa_hZ-wk_tP4o6uUxrpjbZZ&export=download,https://drive.google.com/uc?id=1Ig5_OP2qG7g4wvb8Ur-E1D1-Klv0vkG2&export=download,https://drive.google.com/uc?id=1ytepVtwrTvBlo6B-f63DNu99K100vwDJ&export=download,https://drive.google.com/uc?id=1_s6DAFGI2WcHN40pbkeX8XvQ3549Fm2k&export=download,https://drive.google.com/uc?id=1_3h52GX-U_TL24SgaUwhUitm_LFtM5xD&export=download,https://drive.google.com/uc?id=1ux7tWw3Z1y9FM95VhWZVai82hCWLpRZU&export=download,https://drive.google.com/uc?id=1C8DJYjC8RPHtkmMY6SLZQ5JpxuJrVsji&export=download,https://drive.google.com/uc?id=1q9WTo5zrGwfQjSqgpIFZu-lZDtVq3xJh&export=download
Antagonist,https://drive.google.com/uc?id=1l8PH2C45MhoQBCrDXz64fHo4aPz4_ZSt&export=download,https://drive.google.com/uc?id=11wxQQx5h3RuZujUKZfM8WAMPCBdGdpHw&export=download,https://drive.google.com/uc?id=1J17izCpOI4b-09FfmrNJbteTOubtoP34&export=download,https://drive.google.com/uc?id=11YpMRf0Up3Cd5NlSpeFyjNQbXKiTo01q&export=download,https://drive.google.com/uc?id=1FUO4XyRXAHYovw15fFTBlnPuhsDfOQbd&export=download,https://drive.google.com/uc?id=1Gz7I4Zm_IM-pj__OuwQeMjRwOc9L12Me&export=download,https://drive.google.com/uc?id=1-S7YtyYdhCRqEqMxigsSbPhqAxEI-385&export=download,https://drive.google.com/uc?id=1m-lvKUkDPC4YMWrqsRonCrsy9TgMDpc4&export=download,https://drive.google.com/uc?id=1n_iXllzDRuZhbYWSscinaMq_RHLGEy6s&export=download,https://drive.google.com/uc?id=1xIGR_hoUkPDWL00J7fLoi_2se3KEJGRF&export=download,https://drive.google.com/uc?id=1P09G0u28qMN3kxb5IQiQ4xFUUgW32m51&export=download,https://drive.google.com/uc?id=1Ckgy0NPB9xsZEtd7tTIaItKFLoWMlF_E&export=download,https://drive.google.com/uc?id=1ZQypPoWfcdlXnJR07UnuIhJLq-4b17Xc&export=download,https://drive.google.com/uc?id=1EW_KBRsASLQRmsfre_KF_NMM9AkamjHS&export=download,https://drive.google.com/uc?id=1Gvt63OtCAsb6VBpH5Jo1Na8fNPiVoXU7&export=download,https://drive.google.com/uc?id=1unR020kwPK3H0edk19r68TVXXt8jWlF-&export=download,https://drive.google.com/uc?id=1qyODjeSJKPE26przbpnsnnZlfMancpel&export=download,https://drive.google.com/uc?id=1tT--64q_VEOzoqb9eNiHjnrwrbUajg6P&export=download,https://drive.google.com/uc?id=1suonU-6xxr5z1LPcTUx7wFin929H7C7a&export=download,https://drive.google.com/uc?id=1ob0ZDXg7yxleuXf4tEbeSmYXYIYJOOAf&export=download
